 eps( H) = 1.00D+00 eps( C) = 1.25D+04 eps( N) = 9.10D+02 eps( O) = 3.62D+07
          16         332         190         100
                  Tg               nHges                pgas                  el                   H                   C                   N                   O                   F                   S                  Cl                  Fe                  Mn                  Si                  Mg                  Ca                  Al                  Na                   K                  Ti                  H2                  C2                  N2                  O2                  F2                 NA2                 MG2                 AL2                 SI2                  S2                 CL2                  K2                  CH                  NH                  OH                  HF                 NAH                 MGH                 ALH                 SIH                  HS                 HCL                  KH                 CAH                 TIH                 MNH                 FEH                  CN                  CO                  CF                 SIC                  CS                 CCL                  NO                  FN                 ALN                 SIN                  SN                 NCL                 TIN                  FO                 NAO                 MGO                 ALO                 SIO                  SO                 CLO                  KO                 CAO                 TIO                 MNO                 FEO                 NAF                 MGF                 ALF                 SIF                  SF                  KF                 CAF                 MNF                 MGS                 ALS                 SIS                 CAS                 TIS                NACL                MGCL                ALCL                SICL                 KCL                CACL                MNCL                FECL               ALCLF              ALCLF2               ALOCL               ALCL2              ALCL2F               ALCL3                ALOF                ALF2               ALF2O                ALF3              NAALF4                ALOH                HALO               ALO2H                ALO2              AL2CL6             (ALF3)2                AL2O               AL2O2                 ALC               CFCLO               CCLF3                CCLN                CCLO                CCL2              CCL2F2               COCL2                CCL3               CCL3F                CCL4                 CFN                 CFO                 CF2                CF2O                 CF3                 CF4                CF4O                CF8S                CHCL               CHCL3                 CHF                CHFO                CHF3                 HCN                CHNO                 HCO                 CH2              CH2CL2              CH2CLF               CH2F2                H2CO                 CH3               CH3CL                CH3F                 CH4                 KCN                NACN                 CNO                 CNN                 NCN                 COS                 CO2                 CS2                SI2C               C2CL2               C2CL4               C2CL6                C2F2               C2F3N                C2F4                C2F6                 C2H               C2HCL                C2HF                C2H2                C2H4               C2H4O              (KCN)2                 C2N                C2N2             (NACN)2                SIC2                 C2O                  C3                C3O2                  C4                C4N2                  C5             FE(CO)5               CACL2                CAF2                CAOH             CA(OH)2                 CA2                 CLF               MGCLF              CLFO2S               CLFO3                CLF3              CLF3SI                CLF5               CLF5S              CHCLF2              CHCL2F                OHCL              SIH3CL                NOCL               NO2CL               TIOCL                CLO2                CLO3                 SCL                CLS2                TICL               FECL2             SIH2CL2              (KCL)2               MGCL2             (NACL)2               CLOCL               CLCLO              TIOCL2              CLO2CL              CLOCLO              SO2CL2                SCL2               SICL2               TICL2              SIFCL3               FECL3              SIHCL3               SICL3               TICL3              FE2CL4              MG2CL4               SICL4               TICL4            (FECL3)2                 FEF                 FHO               FHO3S               SIH3F                 FNO                FNO2                FNO3                TIOF                 OFO                 FOO                 TIF                FEF2                H2F2              SIH2F2                K2F2                MGF2                 F2N           F2N2(cis)         F2N2(trans)               NA2F2                 F2O                F2OS               SIOF2               TIOF2                F2O2               F2O2S                 SF2                FSSF                F2S2                SIF2                TIF2                FEF3               SIHF3                F3H3                 NF3                NOF3                 SF3                SIF3                TIF3                F4H4               MG2F4                N2F4                 SF4                SIF4                TIF4                F5H5                 SF5                F6H6                 SF6                F7H7               F10S2             FE(OH)2                 FES                 KOH                MGOH                 HNO                HONO                HNO2                HNO3                NAOH                 HO2              (KOH)2             MG(OH)2                 NH2                N2H2             (NAOH)2                 H2O               H2SO4                 H2S                 NH3                N2H4                SIH4               K2SO4                 MGN                 NO2                 NO3                SI2N                 N2O                N2O3                N2O4                N2O5                  N3              NA2SO4                 S2O                 SO2                SIO2                TIO2                  O3                 SO3                  S3                  S4                  S5                  S6                  S7                  S8                 SI3                 TIC            SI(CH3)4            SICH3CL3                SIH2                SIH3                TIC2                 C3H                 MNS               SI2C2                TIC4                FEO2               AL2O3                ALH2                ALH3             AL(OH)2             AL(OH)3                NA2O               NA2O2               NANO3                 K20                K2O2                KNO3               K2CO3                H2S2                C2H6              SAl2O3           SAl2O3[l]            SMgAl2O4         SMgAl2O4[l]               STiO2            STiO2[l]              STi4O7           STi4O7[l]            SMg2SiO4         SMg2SiO4[l]             SMgSiO3          SMgSiO3[l]                 SFe              SFe[l]            SFe2SiO4                SFeS             SFeS[l]            SMgTi2O5         SMgTi2O5[l]                  SC                STiC             STiC[l]                SSiC                SSiO               SSiO2            SSiO2[l]                SMgO             SMgO[l]                SFeO             SFeO[l]            SNa2SiO3         SNa2SiO3[l]                SH2O             SH2O[l]                SNH3                SCH4                 SCO                SCO2              SH2SO4           SH2SO4[l]                 SNa              SNa[l]               SNaCl            SNaCl[l]                SKCl             SKCl[l]                  SS               SS[l]                SMgS              SAlCl3           SAlCl3[l]                SCaO             SCaO[l]              SCaCl2           SCaCl2[l]             SMgTiO3          SMgTiO3[l]             SK2SiO3          SK2SiO3[l]                 STi              STi[l]                STiO             STiO[l]                SCaS               SFeS2               SNa2S                 SMn              SMn[l]                SMnS             SCaSiO3             SCaTiO3         SCa2Al2SiO7       SCa3Al2Si3O12            SCa2SiO4          SCaAl2SiO6           SCa3Si2O7         SCa3MgSi2O8         SCaAl2Si2O8           SCaTiSiO5         SCa2MgSi2O7            SAl2SiO5           SCaMgSiO4          SCaMgSi2O6          SMgAl2SiO6     SKMg3AlSi3O10F2       SMg3Al2Si3O12      SCa2Al3Si3O13H            SCaSi2O5         SCa5Si2CO11           SKAlSi3O8            SKAlSiO4           SKAlSi2O6          SNaAlSi3O8          SNaAlSi2O6           SNaAlSiO4    SCa2MnAl2Si3O13H      SCaAl4Si2O12H2     SCa2Al2Si3O12H2    SCa2FeAl2Si3O13H        SCa5Si2C2O13       SCa3Fe2Si3O12    SKMg2Al3Si2O12H2       SMn3Al2Si3O12          SCaFeSi2O6            SK2Si4O9     SMg2Al2Si3O12H2       SKAl3Si3O12H2     SKMg3AlSi3O12H2      SNaAl3Si3O12H2           SAlSi2O6H    SNaMg3AlSi3O12H2            SFeAl2O4        SMg3Si4O12H2      SKMgAlSi4O12H2    SCa2FeAlSi3O12H2             SMnTiO3    SCa2Fe2AlSi3O13H        SMgAl2SiO7H2             SMnSiO3      SCaAl2Si4O14H4         SKAlSi3O9H2       SFe3Al2Si3O12          SAl2SiO6H2      SKFeAlSi4O12H2          SNaFeSi2O6        SMnAl2SiO7H2        SNaAlSi2O7H2      SCaAl2Si2O10H4            SMn2SiO4     SKMn3AlSi3O12H2      SMgAl2Si2O10H4             SFeTiO3              SAlO2H        SFeAl2SiO7H2        SMg7Si2O14H6              SCaCO3         SMg3Si2O9H4         SAl2Si2O9H4             SFeSiO3              SCaSO4     SKFe3AlSi3O12H2           SCaMgC2O6      SCaAl2Si4O16H8      SFeAl2Si2O10H4        SFe3Si4O12H2              SMgCO3            SFe2TiO4            SMgFe2O4           SCaFeC2O6                SMnO          SNaAlCO5H2              SMn2O3             SMgO2H2         SFe3Si2O9H4              SMnCO3              SFe2O3              SFe3O4              SFeCO3              SFeO2H              SNH4Cl              SNH4SH                SH2S                 SS2                 SS8               SAlF3               SCaF2                 SKF                SNaF               SFeF2               SMgF2            SMgF2[l]               SHF2K            SAlF6Na3              STi3O5           STi3O5[l]            SMg2TiO4         SMg2TiO4[l]                STiN             STiN[l]               STiF4               STiF3              STiCl4           STiCl4[l]              STiCl3              STiCl2               STiH2              SFeCl2           SFeCl2[l]              SFeCl3           SFeCl3[l]              nAl2O3           nAl2O3[l]            nMgAl2O4         nMgAl2O4[l]               nTiO2            nTiO2[l]              nTi4O7           nTi4O7[l]            nMg2SiO4         nMg2SiO4[l]             nMgSiO3          nMgSiO3[l]                 nFe              nFe[l]            nFe2SiO4                nFeS             nFeS[l]            nMgTi2O5         nMgTi2O5[l]                  nC                nTiC             nTiC[l]                nSiC                nSiO               nSiO2            nSiO2[l]                nMgO             nMgO[l]                nFeO             nFeO[l]            nNa2SiO3         nNa2SiO3[l]                nH2O             nH2O[l]                nNH3                nCH4                 nCO                nCO2              nH2SO4           nH2SO4[l]                 nNa              nNa[l]               nNaCl            nNaCl[l]                nKCl             nKCl[l]                  nS               nS[l]                nMgS              nAlCl3           nAlCl3[l]                nCaO             nCaO[l]              nCaCl2           nCaCl2[l]             nMgTiO3          nMgTiO3[l]             nK2SiO3          nK2SiO3[l]                 nTi              nTi[l]                nTiO             nTiO[l]                nCaS               nFeS2               nNa2S                 nMn              nMn[l]                nMnS             nCaSiO3             nCaTiO3         nCa2Al2SiO7       nCa3Al2Si3O12            nCa2SiO4          nCaAl2SiO6           nCa3Si2O7         nCa3MgSi2O8         nCaAl2Si2O8           nCaTiSiO5         nCa2MgSi2O7            nAl2SiO5           nCaMgSiO4          nCaMgSi2O6          nMgAl2SiO6     nKMg3AlSi3O10F2       nMg3Al2Si3O12      nCa2Al3Si3O13H            nCaSi2O5         nCa5Si2CO11           nKAlSi3O8            nKAlSiO4           nKAlSi2O6          nNaAlSi3O8          nNaAlSi2O6           nNaAlSiO4    nCa2MnAl2Si3O13H      nCaAl4Si2O12H2     nCa2Al2Si3O12H2    nCa2FeAl2Si3O13H        nCa5Si2C2O13       nCa3Fe2Si3O12    nKMg2Al3Si2O12H2       nMn3Al2Si3O12          nCaFeSi2O6            nK2Si4O9     nMg2Al2Si3O12H2       nKAl3Si3O12H2     nKMg3AlSi3O12H2      nNaAl3Si3O12H2           nAlSi2O6H    nNaMg3AlSi3O12H2            nFeAl2O4        nMg3Si4O12H2      nKMgAlSi4O12H2    nCa2FeAlSi3O12H2             nMnTiO3    nCa2Fe2AlSi3O13H        nMgAl2SiO7H2             nMnSiO3      nCaAl2Si4O14H4         nKAlSi3O9H2       nFe3Al2Si3O12          nAl2SiO6H2      nKFeAlSi4O12H2          nNaFeSi2O6        nMnAl2SiO7H2        nNaAlSi2O7H2      nCaAl2Si2O10H4            nMn2SiO4     nKMn3AlSi3O12H2      nMgAl2Si2O10H4             nFeTiO3              nAlO2H        nFeAl2SiO7H2        nMg7Si2O14H6              nCaCO3         nMg3Si2O9H4         nAl2Si2O9H4             nFeSiO3              nCaSO4     nKFe3AlSi3O12H2           nCaMgC2O6      nCaAl2Si4O16H8      nFeAl2Si2O10H4        nFe3Si4O12H2              nMgCO3            nFe2TiO4            nMgFe2O4           nCaFeC2O6                nMnO          nNaAlCO5H2              nMn2O3             nMgO2H2         nFe3Si2O9H4              nMnCO3              nFe2O3              nFe3O4              nFeCO3              nFeO2H              nNH4Cl              nNH4SH                nH2S                 nS2                 nS8               nAlF3               nCaF2                 nKF                nNaF               nFeF2               nMgF2            nMgF2[l]               nHF2K            nAlF6Na3              nTi3O5           nTi3O5[l]            nMg2TiO4         nMg2TiO4[l]                nTiN             nTiN[l]               nTiF4               nTiF3              nTiCl4           nTiCl4[l]              nTiCl3              nTiCl2               nTiH2              nFeCl2           nFeCl2[l]              nFeCl3           nFeCl3[l]                epsH                epsC                epsN                epsO                epsF                epsS               epsCl               epsFe               epsMn               epsSi               epsMg               epsCa               epsAl               epsNa                epsK               epsTi            dust/gas           dustVol/H            Jstar(W)            Nstar(W)
          750.602200        7.647086E+16        1.030490E+08        -300.0000000           3.1579085         -28.1673907         -10.5269149          -5.2707090          -3.6954320           3.9809080           5.5033087          -8.5482084          -8.9913656         -38.2959247         -13.8756492         -24.6488340         -31.9424915          -1.1952767          -2.6836837         -42.2281869          12.3069246         -40.0094070          19.5415248          -1.1641947         -21.5102906         -20.4121633         -49.5761081         -75.8834261         -79.6532042          12.7628338           3.1411897         -24.3298961         -25.1913495          -9.2324308           3.6808062          14.6997113          -7.3691296         -19.9016130         -32.6742761         -38.4729977           8.1544730          14.6207025          -9.8739231         -28.6135328         -48.2027673         -11.1726049         -18.6496376         -11.0721247          15.9240349         -18.8290188         -60.2295369           0.2322506         -23.5915333           3.5565862         -17.3516334         -46.8055393         -35.1437272           2.9350306          -5.8857925         -44.4138404         -18.2322739         -11.0373196         -19.7361814         -26.3382468         -13.2364211          10.1942088          -5.3924465         -12.8004800         -27.4038248         -25.7750440         -13.2903407          -9.4493789           4.2520832          -8.9691568         -13.4750465         -28.1757854          -0.2496221           4.1505798         -15.0245872          -5.6184893         -14.2881828         -26.7967813         -16.1106757         -21.4444503         -33.5925013           9.0952865          -9.9723314         -15.9020399         -30.9276381           8.7926034         -14.2490911          -3.5896607          -6.8900881          -8.0951706           2.6509020          -9.5397086         -10.5014672           0.6781307          -1.6936535          -5.7181366          -6.6194632           8.3427095           4.3544697           5.7244520         -16.1930344         -31.0313019         -10.0436050         -29.2664558         -21.3372443          -3.7910569         -46.3559722         -42.8916802         -59.5747312           2.7246899         -12.9195481          -2.3500687           2.4259398         -16.8833798         -15.3070607           0.5446274         -17.8853404         -17.1135247         -18.6711947          -7.6501099          -2.7734893         -12.5643804           4.6893776         -16.8105156         -10.3523675         -34.2492152         -56.2137146         -18.2896100         -12.1465243         -16.1573832           4.4740481          -8.2387046           2.9336694           5.8262095          -0.2542513         -17.0407155          -7.1935692          -7.7609016          -7.3996851           3.6022565          -7.1677107          -3.0332922          -4.9930827           0.7613283          -7.4981834          -5.9334547          -5.7760227         -24.6540970         -17.1467398          15.0356321          20.9819959           8.4690069         -80.8612316         -20.0682894         -28.3767143         -44.3414830         -32.0618506         -23.6136519         -33.0053185         -34.7001484         -21.4541973         -15.0464617         -21.2553167         -11.2027843         -12.0391070         -19.0067933         -29.1471512         -23.5776441         -10.5747261         -24.2821926         -57.4955718         -15.4568763         -42.7088484          -7.8335550         -59.1986649         -34.8628943         -64.7094874         -20.5532593           0.1902346          -2.5560317         -16.7966879          -7.3088098         -70.2256549          -5.4310255           2.4744962          -1.2190238         -50.5885460         -45.5724204           1.7073233         -89.4897392         -37.9797579         -10.2470734         -11.5790432           0.4717254         -27.1408353          -4.8533878         -17.0200882         -17.1058599         -19.4968586         -40.4616537           2.2029614           5.8466090         -30.1737681           8.8676649         -19.7010100           5.2867484           2.9333628           6.4674203         -15.3701586         -15.6234638          -6.8420838         -32.8180755         -35.3843215          -2.9786558           2.8480194         -16.8708193         -15.1144740          -6.3725025           5.3171514         -12.9132074         -13.1966643          -5.8008174           2.3087295          -8.2286553          -7.2591064          -1.9167508          -5.6602569          -5.4892996         -10.1781294           3.6503312         -23.2836445          -9.2127848         -21.0488610         -43.0197401         -16.4497778         -50.6443175         -25.6229440         -27.1926695           0.8606140           6.5224624         -11.9208037          -2.9529484           1.4453647         -26.7467228         -32.8177220         -33.5093121           0.3511096         -36.3232056           0.2925988          -0.9765310          -5.9970811         -49.7383731          -0.0099469          -2.6107844          -2.4374033           1.9852613         -12.6293054          -8.5144762           7.2684867          -1.2745012          -1.7794688         -39.5901950         -51.9029801         -12.2326041          -2.1789329           2.6418884          -9.6446655          -6.6195276         -76.3263094         -18.9466153           9.1624977           3.6174168         -17.5078103         -34.1052336         -24.5978495         -38.6942221         -33.3426816         -81.0199827           4.2982915          -6.3957004           1.4908888         -10.3514596          -3.4450635          -4.9662640          -5.1146532         -15.7018929           1.7582115          -6.9294491         -10.5792362          -2.0264092          -2.4751529          -7.6486238          -8.7459269          16.5771063           5.7944724          12.8888143           6.9511243         -12.0495919         -34.9074688           0.2965609         -24.4928600          -6.4418959         -23.8486397         -69.5503662          -0.1427192         -26.4336178         -36.9323295         -50.1970935         -12.1693948           1.2667321          12.2326729          17.1180684         -13.4606492         -14.7945660         -24.7823093           8.9859452           9.4367150           6.7771374           4.7190885           3.1194594           0.6022057          -1.7847637        -115.6122502         -58.7926748         -81.8658577         -38.9943458         -38.1015732         -35.1886847         -68.3565030         -30.4573833          -9.2669566         -94.5336049         -90.9184492         -11.0278760         -45.7230749         -39.3909533         -36.3135636         -11.9222500           1.9206819         -22.5730229         -29.5862102         -17.2968753         -24.0422174         -30.1916592         -17.6920057          -1.9678420           8.1778343         -15.8177743           0.0000000          -3.0677062          -0.3717222          -9.6590147           0.0000000          -2.3734181         -10.7094284         -19.0290714          -0.5519371          -3.4838120           0.0000000          -2.4800398          -6.5684168          -7.0617941          -1.5063173          -1.9126180          -2.9864745          -0.7987049          -6.4047271          -5.3662015         -29.1855045         -33.2395878         -34.5767513         -11.6921691           0.0000000          -0.2617087          -2.4505873          -6.0971206          -1.1782184          -2.0117633          -7.5749155          -9.1834885          -6.2409141          -5.2111683         -15.2894044         -21.6220589         -24.0296462          -2.5487379         -16.6230145         -14.0454042         -17.8702274         -17.7100096          -1.8802642          -2.4285921          -2.6569254          -3.1271955          -2.7817779          -2.5521021          -8.1301706         -22.5382252         -20.9708357          -8.4134810         -12.5490785          -5.6806147          -6.1746548          -0.7595359          -4.0716071         -12.8983672         -14.3128993         -36.1267283         -36.4858955         -13.5196635         -15.4762207          -7.8662668          -2.3817410         -15.1568135         -15.5321719         -16.0659596          -2.9062291          -2.1685887          -2.9975218          -5.9577046          -4.2824143          -7.5927859          -2.0489463          -9.4997810         -11.1054866           0.0000000          -1.0135755          -5.9463586          -0.0451537          -3.4860407          -1.1516765          -1.2828682          -0.6999450          -1.8151781          -3.9114627          -6.7890421         -16.3063713           0.0000000          -1.7965437          -1.1491541           0.0000000          -1.6008989          -1.3916228          -7.1946210          -5.0576503          -7.2509810          -3.7274174         -13.4320833          -4.6564238          -4.7353023           0.0000000          -2.1502607         -14.6380623          -5.8156080          -4.7836700          -4.2980574          -4.8164895          -2.7438834          -4.5781034          -0.7564490          -4.3654307          -6.6889638          -7.4979419          -0.6096862          -5.4547215          -5.0140927          -0.8715473         -10.4025205          -7.4186958          -2.0330730          -6.6805985          -7.7567222          -1.8247227          -5.6026500          -5.6677083         -12.1702508          -1.9336187         -10.6675560         -10.4096959          -0.3840996          -2.7969811          -5.3446671         -23.1642207          -2.1635637         -11.0899691         -11.2883633          -0.8366066           0.0000000          -6.9574988          -3.1869546         -21.8593033         -11.4876058          -7.3183644          -1.4052256          -1.8712932          -1.0155688          -3.8873551          -2.6300941         -12.8550066          -7.9096945          -6.8303079         -13.2224178          -1.8401749           0.0000000          -0.1311586          -1.8968733          -3.1667145         -18.3736399         -13.4509475          -9.3465501          -5.1134838         -20.5932470          -4.3272524          -1.2847355          -6.1632798          -3.4457881          -5.3059186           0.0000000          -2.0251452         -10.4312108          -7.7514813         -11.1235859         -21.3170351          -3.1928092         -11.6539779         -17.2056232         -22.6305686         -17.4363502          -9.4514258         -27.0937731         -24.2243541         -21.0207153         -24.4747337         -39.7395622          -5.2681173          -5.9623224         -13.5662987         -12.6189286           5.7942754        -300.0000000        -300.0000000        -300.0000000           4.5126342        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000           6.5693104        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000           6.1988522        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000           5.9892337        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000           4.4409629        -300.0000000        -300.0000000           5.9237762        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000           3.9320947        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000           5.8826588        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000           5.8430309        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000          -2.1092663        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000        -300.0000000           0.0000000           4.0985042           2.9590588           4.3996000          -2.1837792           0.2382245          -2.2627900          -8.0049058         -20.4691089          -7.7209983         -13.8102029         -16.6924831          -8.5396962          -7.7859778          -8.0906118         -13.2224028           3.3455265         -15.1651333        -300.0000000      999999.9999900
