,T_K,nHtot,p_bar,H,C,N,O,F,S,Cl,Fe,Mn,Si,Mg,Ca,Al,Na,K,Ti,He,Ne,Ar,H2,C2,N2,O2,F2,Na2,Mg2,Al2,Si2,S2,Cl2,K2,CH,NH,OH,HF,NaH,MgH,AlH,SiH,HS,HCl,KH,CaH,TiH,MnH,FeH,CN,CO,CF,SiC,CS,CCl,NO,FN,AlN,SiN,SN,NCl,TiN,FO,NaO,MgO,AlO,SiO,SO,ClO,KO,CaO,TiO,MnO,FeO,NaF,MgF,AlF,SiF,SF,KF,CaF,MnF,MgS,AlS,SiS,CaS,TiS,NaCl,MgCl,AlCl,SiCl,KCl,CaCl,MnCl,FeCl,AlClF,AlClF2,AlOCl,AlCl2,AlCl2F,AlCl3,AlOF,AlF2,AlF2O,AlF3,NaAlF4,AlOH,HAlO,AlO2H,AlO2,Al2Cl6,(AlF3)2,Al2O,Al2O2,AlC,CFClO,CClF3,CClN,CClO,CCl2,CCl2F2,COCl2,CCl3,CCl3F,CCl4,CFN,CFO,CF2,CF2O,CF3,CF4,CF4O,CF8S,CHCl,CHCl3,CHF,CHFO,CHF3,HCN,CHNO,HCO,CH2,CH2Cl2,CH2ClF,CH2F2,H2CO,CH3,CH3Cl,CH3F,CH4,KCN,NaCN,CNO,CNN,NCN,COS,CO2,CS2,Si2C,C2Cl2,C2Cl4,C2Cl6,C2F2,C2F3N,C2F4,C2F6,C2H,C2HCl,C2HF,C2H2,C2H4,C2H4O,(KCN)2,C2N,C2N2,(NaCN)2,SiC2,C2O,C3,C3O2,C4,C4N2,C5,Fe(CO)5,CaCl2,CaF2,CaOH,Ca(OH)2,Ca2,ClF,MgClF,ClFO2S,ClFO3,ClF3,ClF3Si,ClF5,ClF5S,CHClF2,CHCl2F,OHCl,SiH3Cl,NOCl,NO2Cl,TiOCl,ClO2,ClO3,SCl,ClS2,TiCl,FeCl2,SiH2Cl2,(KCl)2,MgCl2,(NaCl)2,ClOCl,ClClO,TiOCl2,ClO2Cl,ClOClO,SO2Cl2,SCl2,SiCl2,TiCl2,SiFCl3,FeCl3,SiHCl3,SiCl3,TiCl3,Fe2Cl4,Mg2Cl4,SiCl4,TiCl4,(FeCl3)2,FeF,FHO,FHO3S,SiH3F,FNO,FNO2,FNO3,TiOF,OFO,FOO,TiF,FeF2,H2F2,SiH2F2,K2F2,MgF2,F2N,F2N2(cis),F2N2(trans),Na2F2,F2O,F2OS,SiOF2,TiOF2,F2O2,F2O2S,SF2,FSSF,F2S2,SiF2,TiF2,FeF3,SiHF3,F3H3,NF3,NOF3,SF3,SiF3,TiF3,F4H4,Mg2F4,N2F4,SF4,SiF4,TiF4,F5H5,SF5,F6H6,SF6,F7H7,F10S2,Fe(OH)2,FeS,KOH,MgOH,HNO,HONO,HNO2,HNO3,NaOH,HO2,(KOH)2,Mg(OH)2,NH2,N2H2,(NaOH)2,H2O,H2SO4,H2S,NH3,N2H4,SiH4,K2SO4,MgN,NO2,NO3,Si2N,N2O,N2O3,N2O4,N2O5,N3,Na2SO4,S2O,SO2,SiO2,TiO2,O3,SO3,S3,S4,S5,S6,S7,S8,Si3,TiC,Si(CH3)4,SiCH3Cl3,SiH2,SiH3,TiC2,C3H,MnS,Si2C2,TiC4,nAl2O3,nMgAl2O4,nTiO2,nMgSiO3,nSiO2,nCaAl2Si2O8,nCaMgSi2O6,nKAlSi3O8,nNaAlSi3O8,nMn3Al2Si3O12,nMnTiO3,nCaSO4,nFe2O3
0,1400.0,3.97719001e+18,10000.0,10.0398019927,-10.5482045649,5.5779591183,12.6414687738,9.783142229,4.6872741152,14.2733848586,2.5139572595,3.4246282948,-14.9275072919,0.8407841905,-5.6062316689,-9.7742208083,8.7771593053,8.0008772282,-17.1098664436,17.7927183099,17.4125070689,18.5586351039,11.9910745615,-23.8299006941,21.2575846099,18.6189777237,0.399470491,-2.6011196104,-20.5346861313,-36.8442058448,-42.7039189119,0.5150559974,12.9257166122,-4.5332742777,-11.6636465025,3.6196844039,14.6484181375,16.6330143838,3.1006729772,-4.5540492124,-12.8701880421,-17.587039527,4.2868930316,16.3114373591,1.8738797765,-9.8303474145,-22.6590840747,-0.0277928048,-5.3020282268,-1.6614036201,16.732293219,-5.1261103322,-33.3903393232,-4.4178577971,-7.9544454768,17.2261923193,2.5257699163,-17.4182868832,-13.3491520912,4.1259403869,8.2954730218,-18.5516008467,6.1426925867,8.2012040837,2.3216809621,-2.6791396467,2.3026323127,12.0428988004,12.6763623665,7.3435641105,-2.7043822072,-4.2107669163,5.4451785702,6.2150854634,12.4357448584,4.3852517092,0.4927919182,-8.9665464952,2.9551828479,12.4733092949,0.5401492266,6.0151466588,-7.4864490736,-15.6827498168,-11.9920420237,-12.2687601793,-21.2128329724,14.7353712844,3.567938498,-1.0652224495,-10.7097507719,14.6676518378,0.6600263466,6.8128887831,3.8347589535,3.7000095721,9.1769282829,5.8567125233,1.998024913,7.8884087157,6.1278531545,8.1827451494,4.6017845978,16.3515558984,10.1367453306,9.1964466865,-0.6733819528,-8.4999414988,6.5735225705,-0.3792503124,-9.133625639,1.4314001726,-17.6946451735,-12.1785687379,-31.1753716189,9.4751978718,-3.0252051705,2.5843043411,9.835828703,-4.698551307,-4.4365478419,7.9551820651,-5.7475928417,-5.7006777939,-7.0500938885,0.0140503568,7.1346176996,-1.9302268236,10.6001709074,-4.3678239512,-1.7290790255,-10.0880751058,-36.2030231315,-8.137564984,-6.0349167479,-6.7986428656,7.6274865906,-3.2662808309,2.6096018841,7.8481660743,5.4215776623,-10.3498428243,-6.076669097,-6.0015409184,-5.7268359238,3.9646345309,-8.385296874,-6.7341254778,-7.5455159168,-7.8058820867,-1.4182071178,-0.6849274408,4.823008399,-9.3562662283,-5.3972716662,6.941319349,22.698080109,-9.4394727505,-51.054625798,-14.0546272355,-19.3761076799,-28.8937551227,-20.0733015142,-16.1792528615,-20.7654754011,-22.2754976643,-17.0848244857,-14.0611821302,-17.0783526432,-14.9546334474,-21.804791685,-22.1489260417,-21.9253099639,-15.4266320522,-9.4428313321,-19.6986109623,-39.498551,-7.0729139312,-32.7315488585,-6.9918622647,-49.4633322909,-37.0478710557,-60.0117501136,-22.4269839508,8.4201147385,7.5977893531,0.2384410608,6.3655882698,-32.665059374,8.7924693427,10.1451591678,8.7886183487,-5.247264076,-12.5514144229,6.4126310454,-36.6511509399,-19.0497383823,-4.3012529462,-5.26355318,12.7203675818,-18.1001762297,12.6227796664,9.2313203924,-0.0633087205,8.7059436057,0.7316310749,3.9906695248,-2.9481809188,-10.2901181014,12.0366458236,-11.2711987932,11.3973967681,10.3636429144,11.6225603389,7.0979581476,7.1333104651,5.5599371284,1.4869070689,0.3362502034,7.5179156738,4.0338931925,-3.4562392663,-2.8335071077,1.6823815072,9.9468793856,-4.9836654906,-1.8017422677,1.838004683,4.3032500805,1.6367535416,0.4809416156,3.5984342428,-0.5177553063,4.6683528562,7.3529492285,12.2452570483,-15.7916609287,10.5073701209,7.3372943203,-0.644257562,0.5402421541,-7.4884266976,6.1009782419,-8.396640446,8.2325472572,9.7323060145,-6.613716096,7.3829580989,10.0959109257,-2.4749650353,-6.653456371,-6.9200268878,8.5497431847,-3.5777437353,6.6722192112,8.8195159774,6.2356021011,-6.9959502883,9.4884472986,1.6566216967,-7.3771835782,-5.0790962945,-0.6677198099,1.3218967338,11.6879457484,2.0016128974,2.7890319099,-9.7948430711,-13.0062211147,-3.417862919,4.88972201,7.4785949554,-3.7138496511,2.7608641856,-30.2912556866,-7.3632028061,10.2843754737,7.8910786105,-10.252460593,-16.0515564234,-16.4069625974,-19.6244165575,-23.472071774,-52.4165442187,11.3827808954,-4.9625020609,11.8181026039,4.2737771132,10.4048124536,13.2078049532,13.1186665362,10.7159225246,11.9068511031,12.7899908884,4.0986831428,9.5117358688,4.1928227431,0.6991969907,4.8375325189,18.2914914844,13.8852038458,3.6880941992,5.8433674573,-7.5785093631,-25.3160480294,13.2101417779,-4.2190866316,15.3710185715,9.3222531113,-37.7809832085,14.2948216518,8.1353053166,5.3948735966,2.3804929097,4.0196198924,13.5037464387,4.0134638496,19.2025106767,5.573252364,5.1774981483,9.6598916348,17.9488737677,-10.4388970297,-20.8916907715,-32.0431023463,-41.8081623535,-51.874792847,-62.6133645255,-68.1012179867,-32.9610175203,-104.9350939917,-38.6908382054,-20.8430733568,-22.0265653066,-45.3481809775,-29.0649030098,-5.357332985,-65.4759285317,-72.3890292833,24.000540210272902,24.1688867548729,23.1122105638729,-281.4004236601271,25.3230453503729,24.5888111052729,-281.4004236601271,23.0405392078729,24.5233524907729,22.5316710271729,-281.4004236601271,24.4822337439729,24.4426072891729
1,1400.0,3.54039073e+18,8902.15085,10.0091068971,-10.6205080679,5.5526956521,12.6523579584,9.7614753777,4.6546065611,14.2520527305,2.4976234825,3.4137391102,-14.9492856612,0.8298950059,-5.6171208536,-9.7905545853,8.771714713,7.9954326359,-17.1316448129,17.7421931646,17.3619819236,18.5081099586,11.9296843704,-23.9745077002,21.2070576775,18.640756093,0.3561367885,-2.6120087951,-20.5564645006,-36.8768733988,-42.7474756506,0.4497208894,12.883052356,-4.5441634623,-11.7666451011,3.5637258421,14.6286122266,16.5806524369,3.0645332893,-4.5956334927,-12.9172169147,-17.6395129919,4.223530382,16.2594101354,1.8377400885,-9.8719316948,-22.7115575396,-0.0693770851,-5.3490570994,-1.7589705893,16.6708789006,-5.2200806865,-33.4844211956,-4.5228288541,-8.0480811079,17.2118180378,2.4788395988,-17.4598841264,-13.3961939267,4.0680093667,8.2488774275,-18.5986426823,6.1319149201,8.206648676,2.3216809621,-2.684584239,2.291743128,12.021120431,12.6659194231,7.3490087028,-2.7043822072,-4.2216561009,5.4451785702,6.2096408711,12.4086334148,4.3526956733,0.45479129,-9.0099917158,2.9008484427,12.4461978513,0.5075931906,5.9825906229,-7.5300058122,-15.7317511479,-12.046487947,-12.312316918,-21.2672788958,14.708594564,3.5357171852,-1.1028883546,-10.7528612694,14.6408751174,0.6278050338,6.7806674703,3.7970930484,3.6406768157,9.0959286753,5.8299358029,1.9390268798,7.8077438313,6.0475229932,8.1556337058,4.5421171183,16.3027776036,10.0554109998,9.0880009122,-0.7095216408,-8.5360811867,6.5482720673,-0.37380572,-9.2942859616,1.2687315111,-17.7164235429,-12.1894579226,-31.2640088989,9.3707845741,-3.1838413554,2.4654052438,9.7530822566,-4.8135190662,-4.5948493036,7.8511034905,-5.883892729,-5.8586445325,-7.2077259039,-0.1051834636,7.05153653,-2.0458640291,10.4954228865,-4.505128008,-1.8880499335,-10.2361568292,-36.4813289986,-8.2618957107,-6.2019117308,-6.9233083154,7.5137103254,-3.4342799833,2.4813398192,7.7307931941,5.3294682484,-10.4835365185,-6.2530270474,-6.1782335919,-5.9038633205,3.8418300213,-8.5496856638,-6.9198463957,-7.7315715578,-8.0009659721,-1.5212186793,-0.7879390024,4.7363306145,-9.4790966638,-5.5201021016,6.8472374767,22.6475549754,-9.5771113615,-51.1704860397,-14.2418984978,-19.6060431984,-29.1663548973,-20.2612422228,-16.4141238875,-20.9967498122,-22.5501057779,-17.2601265873,-14.2578163599,-17.2753215961,-15.1606306447,-22.0721790734,-22.4054242455,-22.131333087,-15.5965025244,-9.6379652705,-19.9046340854,-39.6649363754,-7.2066317526,-32.9484593676,-7.1869944044,-49.752546303,-37.3876120002,-60.3732676287,-22.7503893195,8.3665612977,7.5435664659,0.2077459652,6.3150872633,-32.6868377433,8.7494703633,10.0912710038,8.7347301847,-5.2575955013,-12.6377471047,6.3045199942,-36.7808173243,-19.2120723207,-4.4689173754,-5.430882886,12.6792295428,-18.2353720139,12.5870732568,9.2065031675,-0.0955300333,8.706389847,0.7429665008,3.9366698427,-3.0348481549,-10.3332285988,11.9776477904,-11.3970316099,11.3438433272,10.3100894736,11.569006898,7.0661830761,7.1015353935,5.5063836875,1.466021182,0.3153643165,7.464362233,3.9585613824,-3.5206818918,-2.8979497333,1.5749399024,9.8665492243,-5.1001353399,-1.8875170214,1.7522299294,4.1852540141,1.5296466599,0.3738347339,3.491327361,-0.6784156288,4.6303522279,7.3114764663,12.1928951014,-15.9271914361,10.4713289881,7.3121423722,-0.6585203254,0.5076861182,-7.4883151795,6.10108976,-8.4400856666,8.1728797776,9.6275821208,-6.740218359,7.3287352118,10.0416880386,-2.543562204,-6.7473170059,-7.0138875227,8.4955202975,-3.6101882532,6.6071071393,8.7652930903,6.1813792139,-7.0175056215,9.4342244114,1.5806204401,-7.4858523888,-5.187765105,-0.7328318818,1.2567846619,11.6066114176,1.8841388787,2.6319460694,-9.8851070911,-13.08559595,-3.5155310267,4.8029430869,7.3918160323,-3.9232974385,2.6524184112,-30.428450024,-7.4825377651,10.1759296993,7.7826328361,-10.5142703272,-16.1925582337,-16.7211342786,-19.7870852191,-23.838605402,-52.6985478393,11.3268352965,-5.0115033919,11.7928521006,4.2430820176,10.3597430764,13.1736247607,13.0844863438,10.6926315168,11.8816005998,12.7810741621,4.0481821363,9.4612348623,4.1061690858,0.5872798672,4.7870315124,18.2409904779,13.8347028393,3.594036454,5.7260187044,-7.7518166779,-25.4606067811,13.2101417779,-4.2552392825,15.3675334747,9.3296571991,-37.8498034134,14.2551839041,8.1174459382,5.3879034029,2.3844119007,3.9438294938,13.5037464387,3.9590179263,19.191621492,5.573252364,5.1774981483,9.6925591888,17.9488737677,-10.5368996917,-21.0223609876,-32.2064401164,-42.0041676776,-52.103465725,-62.8747049575,-68.1665530947,-33.0550993927,-105.6144275202,-38.9410017488,-20.9262419173,-22.1404289627,-45.5145663529,-29.3125086144,-5.4008897237,-65.6640922764,-72.7000216647,23.950014357040665,24.118361609940667,23.061685418940666,-281.45094880505934,25.27252013804067,24.538286143040665,-281.45094880505934,22.990014062840665,24.472827345840667,22.481145882240668,-281.45094880505934,24.431708365440667,24.392082144240668
2,1400.0,3.15154398e+18,7924.82898,9.9790655416,-10.6901894569,5.5274308066,12.6619347469,9.7393695026,4.6258761959,14.2299849,2.4832582999,3.4041623217,-14.9684392381,0.8203182174,-5.626697642,-9.804919768,8.7669263188,7.9906442417,-17.1507983898,17.6916653425,17.3114541015,18.4575821365,11.8696016594,-24.1138704782,21.1565279866,18.6599096699,0.3119250383,-2.6215855835,-20.5756180775,-36.9056037641,-42.7857828043,0.3922601588,12.8389166951,-4.5537402507,-11.8663678456,3.5084196412,14.6081476595,16.5285052064,3.0297035396,-4.6352516366,-12.9616234528,-17.6887079242,4.1647586612,16.2073009495,1.8029103389,-9.9115498387,-22.7607524719,-0.108995229,-5.3934636375,-1.8539168238,16.6107743,-5.3118679505,-33.5732561615,-4.6212406084,-8.1398303274,17.1961299807,2.4314688782,-17.4995141545,-13.440612349,4.0140141559,8.2015447516,-18.6430611046,6.1193858334,8.2114370702,2.3216809621,-2.6893726333,2.2821663396,12.0019668542,12.653428381,7.3537970971,-2.7043822072,-4.2312328894,5.4451785702,6.2048524769,12.3817391455,4.3210130098,0.4183202322,-9.0512511677,2.8500122023,12.419303582,0.4759105271,5.9509079594,-7.5683129659,-15.7748466958,-12.0943718892,-12.3506240717,-21.3151628379,14.6817383393,3.5040725663,-1.1393213677,-10.7940826767,14.6140188927,0.5961604149,6.7490228514,3.7606600353,3.5821379275,9.015283912,5.8030795782,1.8805260362,7.7271371126,5.9669543192,8.1287394365,4.4835401854,16.2537774592,9.9747281919,8.980423835,-0.7443513904,-8.5709109364,6.523019106,-0.3690173258,-9.4554233097,1.1073658952,-17.7355771197,-12.199034711,-31.3480554706,9.266506268,-3.3419082002,2.3483911788,9.6709098255,-4.9273361162,-4.7528781037,7.746863229,-6.0197776094,-6.016635288,-7.3656786148,-0.2222355732,6.9693260543,-2.1597571683,10.3911065358,-4.6411270222,-2.0461548229,-10.3846849301,-36.7565877536,-8.3836862856,-6.3678379667,-7.045136935,7.4014584943,-3.600320353,2.3563522293,7.6153823926,5.2393222924,-10.6133006184,-6.4269268083,-6.3521713974,-6.0778391706,3.7216427098,-8.7094911192,-7.1017196816,-7.9134828883,-8.190812783,-1.620953308,-0.8876736311,4.6509611684,-9.5993077437,-5.6403131816,6.7584025108,22.5970271632,-9.7042534811,-51.2784745824,-14.4253969367,-19.8336772982,-29.4381246581,-20.444816751,-16.6450691362,-21.2245360905,-22.8221038064,-17.4295307208,-14.4492883239,-17.4668316047,-15.3600761336,-22.3317072732,-22.6553756569,-22.3308023444,-15.7611301479,-9.8278577395,-20.1041033428,-39.8234527303,-7.3364177422,-33.1575035346,-7.3768849946,-50.031271859,-37.7168672471,-60.7216745737,-23.065277505,8.3128488483,7.4897779273,0.1777046098,6.2645813408,-32.7059913202,8.7052966577,10.0375205098,8.6809796907,-5.2730388416,-12.7261325605,6.1969809616,-36.9134145302,-19.3733998919,-4.6349197005,-5.5968471665,12.6366971453,-18.3667174876,12.5493173693,9.1783240684,-0.1271746522,8.7034755934,0.7496290357,3.8858716469,-3.1143767159,-10.3744500062,11.9191469468,-11.5204035586,11.2901308779,10.2563770242,11.5152944486,7.0316242036,7.066976521,5.4526712382,1.4410390979,0.2903822324,7.4106497836,3.8856953561,-3.5839711296,-2.961238971,1.467476959,9.7859805503,-5.2155337636,-1.9728740896,1.6668728611,4.068252327,1.4222217612,0.2664098352,3.3839024623,-0.8395529769,4.5938811702,7.2689060242,12.1407478709,-16.0585749544,10.433535056,7.2839252285,-0.6771606807,0.4760034547,-7.4912674777,6.0981374618,-8.4813451186,8.1143028448,9.5232876597,-6.863666397,7.2749466731,9.9878994999,-2.6130387997,-6.842058447,-7.1086289639,8.4417317589,-3.6448232149,6.5437418123,8.7115045517,6.1275906753,-7.0425637948,9.3804358728,1.5076783247,-7.5875248695,-5.2894375857,-0.7961972088,1.1934193349,11.5259286097,1.7686263211,2.4755043777,-9.9766895619,-13.1676016323,-3.6105790173,4.7174718847,7.3063448302,-4.1318863607,2.544841334,-30.5674032153,-7.5996916308,10.0683526221,7.6750557589,-10.77500648,-16.3318179745,-17.0340176619,-19.9484508349,-24.2036360158,-52.9770673207,11.2715409798,-5.0545989398,11.7675991394,4.2130406621,10.3140136639,13.1374721366,13.0483337197,10.6660556812,11.8563476386,12.7701863835,3.9976762138,9.4107289398,4.0208215293,0.4766674653,4.7365255899,18.1904845554,13.7841969168,3.5052233778,5.6106297925,-7.9225117907,-25.5999257798,13.2101417779,-4.2900809164,15.361422206,9.3331227189,-37.9133754126,14.2142310016,8.0956466125,5.3756808656,2.3817661518,3.8680349573,13.5037464387,3.9111339842,19.1820447036,5.573252364,5.1774981483,9.7212895541,17.9488737677,-10.6230907875,-21.1372824487,-32.3500919428,-42.1765498692,-52.3045782819,-63.1045478797,-68.2240138252,-33.1439343586,-106.2728029186,-39.1861642725,-21.0054782051,-22.2497066059,-45.6730827077,-29.5515941369,-5.4391968774,-65.8417622081,-72.9979007976,23.899485731711497,24.067833787111496,23.011157596111495,-281.5014766278885,25.221992238811495,24.487758527311495,-281.5014766278885,22.939486239911496,24.422299523011496,22.430618059411497,-281.5014766278885,24.381180277911497,24.341554321411497
3,1400.0,2.80538563e+18,7054.80231,9.9495962391,-10.7575758082,5.5021644267,12.6703625247,9.716879828,4.6005928624,14.2072582777,2.4706166332,3.3957345439,-14.9852947937,0.8118904396,-5.6351254198,-9.8175614347,8.7627124299,7.9864303528,-17.1676539454,17.6411345382,17.2609232972,18.4070513322,11.8106630543,-24.2486431809,21.1059952268,18.6767652255,0.266945689,-2.6300133614,-20.5924736331,-36.9308870975,-42.8194939156,0.3416934919,12.7934634504,-4.5621680286,-11.9632234995,3.4536839587,14.5871061348,16.4765462291,2.9960203482,-4.673148717,-13.0037344221,-17.7350327825,4.1100060252,16.1551050246,1.7692271474,-9.9494469191,-22.8070773301,-0.1468923094,-5.4355746068,-1.9465695551,16.5518157265,-5.4017439765,-33.6574980684,-4.7139102932,-8.2299433011,17.1792913787,2.3837128237,-17.5374222012,-13.4827342846,3.9634644426,8.1535517493,-18.6851830402,6.1053239366,8.2156509591,2.3216809621,-2.6935865222,2.2737385617,11.9851112985,12.6391295365,7.358010986,-2.7043822072,-4.2396606672,5.4451785702,6.200638588,12.3550355819,4.2900955573,0.3831888908,-9.090596398,2.8022391942,12.3926000184,0.4449930747,5.9199905069,-7.6020240772,-15.812771696,-12.1365107783,-12.384335183,-21.357301727,14.654797828,3.4729181662,-1.1746896568,-10.8336648547,14.5870783815,0.5650060147,6.7178684513,3.7252917462,3.5242799638,8.9349362736,5.7761390669,1.8224311248,7.6465525265,5.8861327854,8.1020358729,4.4259191694,16.204584221,9.8946175012,8.8736095807,-0.7780345819,-8.6045941279,6.4977636924,-0.3648034369,-9.6170663773,0.9471445139,-17.7524326754,-12.2074624889,-31.4280834886,9.1623313975,-3.4994901978,2.2330118253,9.5892246297,-5.0401757122,-4.9106970491,7.6424514108,-6.1553438278,-6.174691181,-7.5239714556,-0.3373779791,6.8878778061,-2.2721228689,10.2871686129,-4.7759823975,-2.2034998728,-10.5336022022,-37.0291748356,-8.5032685619,-6.5328734877,-7.1644822635,7.2905409435,-3.7646450309,2.2342301955,7.5016881367,5.1508944163,-10.7396255749,-6.5987050095,-6.5237126509,-6.2491434764,3.6037455312,-8.8652853782,-7.280240563,-8.091766822,-8.3760763446,-1.7178199282,-0.9845402512,4.566736215,-9.7172268548,-5.7582322927,6.6741606038,22.5464963675,-9.8222064994,-51.3795720451,-14.6056228841,-20.0593564903,-29.709257095,-20.624568803,-16.8725772428,-21.4492674918,-23.091814557,-17.593772726,-14.6362569515,-17.6535632846,-15.5537874414,-22.5843571861,-22.899597792,-22.5245355847,-15.9211692305,-10.0131632019,-20.2978365831,-39.9750809886,-7.462762667,-33.3596625887,-7.5621884929,-50.3008172643,-38.0369454123,-61.0586063304,-23.3727120394,8.2589678258,7.4363708002,0.1482353072,6.2140705135,-32.7228468758,8.6600803607,9.9838764349,8.6273356159,-5.2929718052,-12.8163282068,6.0899297596,-37.0485895258,-19.5338582209,-4.7994813261,-5.7616457398,12.5929289982,-18.4947075733,12.5097521449,9.1471866218,-0.1583290524,8.6976045267,0.7521857468,3.8378616911,-3.1876700052,-10.4140321842,11.8610520354,-11.6416509641,11.2362498553,10.2024960017,11.4614134261,6.9945987367,7.0299510541,5.3987902156,1.4124414089,0.2617845434,7.3567687611,3.814958778,-3.64627993,-3.0235477714,1.3599518616,9.7051590165,-5.3300384889,-2.0579095123,1.5818374384,3.9520625041,1.3144597161,0.1586477901,3.2761404173,-1.0011960445,4.5587498288,7.2253748248,12.0887888937,-16.1863280924,10.3942067793,7.2530247296,-0.6996334018,0.4450860022,-7.4969015967,6.0925033428,-8.5206903489,8.0566818288,9.4193697053,-6.984439907,7.221539546,9.9344923728,-2.6832845288,-6.9375705561,-7.2041410729,8.3883246317,-3.6813747864,6.4819069073,8.6580974245,6.0741835481,-7.0706875885,9.3270287457,1.4374156419,-7.6830708857,-5.384983602,-0.8580321138,1.1315844299,11.445817919,1.6548324389,2.3196274461,-10.0694249657,-13.2519092583,-3.7033313747,4.6331473051,7.2220202506,-4.3397222696,2.4380270797,-30.7078946737,-7.7149336628,9.9615383679,7.5682415047,-11.034801366,-16.4695496812,-17.3457715251,-20.1086722163,-24.5673488563,-53.2525307342,11.2168162636,-5.09252394,11.7423437257,4.1835713596,10.2677057593,13.0995920098,13.0104535929,10.6366033322,11.831092225,12.7575726366,3.9471653865,9.3602181125,3.9366165443,0.3671961004,4.6860147626,18.1399737281,13.7336860895,3.4210014392,5.4969555049,-8.0909217607,-25.7346585457,13.2101417779,-4.3237750741,15.3530113818,9.3331396725,-37.9723529038,14.1721260196,8.0703971862,5.3588592171,2.3733722812,3.7922358177,13.5037464387,3.868995095,19.1736169258,5.573252364,5.1774981483,9.7465728876,17.9488737677,-10.698940788,-21.2384157826,-32.4765086101,-42.3282498701,-52.4815616163,-63.3068145475,-68.2745804922,-33.2281762655,-106.9128355104,-39.4269939542,-21.0812723658,-22.3549700692,-45.8247109661,-29.7832224935,-5.4729079887,-66.0102460221,-73.2843017586,23.84895402017695,24.017302983076952,22.96062679207695,-281.5520074319231,25.171461348476953,24.437227957476953,-281.5520074319231,22.88895543567695,24.371768718976952,22.380087255376953,-281.5520074319231,24.33064917457695,24.291023517376953
